review_id,platform,type,tokenized_text
IMDB_0066,imdb,film,favorite films date pride prejudice film stunning several levels performances excellent soundtrack amazing cinematography beyond comparison things love much movie atmosphere many movies people remark felt like actually witnessing story pride prejudice felt only observer world too beautiful camera work draw right performances stellar entire cast great interesting note among stars made cast several lesser known actors first movie credit both carey mulligan kitty tamzin merchant georgiana however important note movie entirely like book any spoilers follow minor relate book
IMDB_0067,imdb,film,though exactly like novel still beautifully adapted script stellar performances brenda blethyn delivers heart warming times funny performance mrs bennet mother frets cares much our future matthew macfadyen offers most moving performance darcy yet seen any performance story seen them darcy human does play arrogant aristocrat still show audience such glimpses vulnerability darcy imagined read novel bravo bennet family bennet family wonderful visit bennet family homestead movie offers views family life perfect imperfections laughter tears jewel movie
IMDB_0068,imdb,film,huge fan bbc mini series specifically middle aged woman completely obsessed colin firth darcy get absurdly angry prospect anyone else attempting fill role shouldn watch film guessing bad reviews movie received site come women watched bbc version times disgusted poor husband boyfriend because like firth darcy ugh get chills thinking happen dating woman learn loves bbc version suggest run quickly never live expectations man stay doomed version gorgeously shot scored film backgrounds lovely colors tones music soft alluring even transitions between scenes often surprisingly well thought example scene ends elizabeth blowing candle cuts directly shot whipping piece fabric two sounds almost identical clever script does stray book
IMDB_0069,imdb,film,new screen version universally loved favourite jane austen book always bound hard time critics pride prejudice heroine lizzie bennet played keira knightley compared book early bbc adaption makers tried hard pride prejudice good colin firth bbc series despite being well adapted fit fairly long novel two hour production film lacks dynamics feelings evoked tale chemistry between lizzie darcy matthew macfadyen believable darcy version seen often enough screen therefore character developed loved viewers darcy portrayed wooden instead shy other characters wonderfully portrayed such collins played such empathy disastrous little man vying lizzie affections keira knightley good film honestly played lizzie modern twist character film donald sutherland playing bennet however disappointment whose character developed seem well cast now actual film mentioned before
IMDB_0070,imdb,film,small gem film extremely well written delight start finish perfectly cast particular leads keira knightly matthew macfadyen superb macfadyen made character darcy far sympathetic previous portrayals addition lead actors closer age lizzie darcy book although austen purists criticize editing condensation book screen adaptation essence classic remains intact highly recommend film watching careers both leads closely brilliant
IMDB_0071,imdb,film,difficult grasp anyone planet dislike beautiful movie truly loved watching romantic movie matthew macfadyen keira knightley perfect match movie movie filled funny scary sad happy crazy moment movie can watch over over regardless time only annoying part movie brenda blethyn played mrs bennet bit over top movie donald sutherland perfect part bennet beautiful movie touch our souls movie came watched first time today year foolish watched earlier totally recommend romantic amazing movie
IMDB_0072,imdb,film,basic plot boy meets girl boy thinks girls family beneath him girl thinks boy snot girl makes some assumptions further boy character based information questionable source boy falls love girl boy confesses love rejected girl goes off contemplates may allowed prejudice sway before facts boy goes off contemplates too full pride plain full himself boy girl meet again girl sisters become obstacle relationship developing further eventually resolved finer details really want know read book performances matthew macfayden kiera knightley brenda blethyn judi dench donald sutherland tom hollanderand rosamund pike especially good liked jenna malone rupert friend set standard roles pleased some changes made terms portraying characters feel movie sympathetic towards some austen characters often easily written off caricatures like seeing elizabeth portrayed somewhat adolescent temper like added scene between mary father ball like mrs bennet telling lizzy five daughters see think appreciated realism cast liked film showed mrs bennet having some relationship between them forgive them consolidating scenes even forgave them alteration critical final disclosure scene between elizabeth darcy forgive them cutting some smaller charactersi think expected think story boils down growth two people challenge each other view point consequently become catalysts change within each other want add scene between them rosing estate rain
IMDB_0073,imdb,film,film bad words justice film done most beloved work greatest english authors start film cannot seem decide set see scenes costumes plethora different historical periods especially ballroom scenes nothing dialogue however cannot decide wants modern self consciously antiquated apparently using austen dialogue too easy characters manners wouldn fit any period see georgianna darcy particular scene darcy second proposal appears stolen mills boon novel can only imagine makers film never read book having laugh even acting doesn redeem even great performers collapse under absurd script two leads particularly bad attempt smoulder please see film giving them money only serve encourage sort thing
IMDB_0074,imdb,film,beautifully shot music acting excellent kiera knightly incredible totally absorbed beginning end loved
IMDB_0075,imdb,film,must say movie deserves handsome appreciation perfectly deals different aspects human nature well society same time first depicts portrait middleclass family consisting husband wife five daughters portrayal family signifies dominant plight society shows burdensome gets middle classed parents find suitable matches daughters especially society flagrantly polarized divided classes mother family almost always seen striving get daughters married reasonable men indeed only whish while being alive love potency another important subject aptly touched movie darcy finds himself head over heel love elizabeth instantly gets ready sacrifice even much cherished ego well remarkable reticence under influence love darcy seems unbothered family comparatively higher social status elizabeth wants nothing elizabeth life partner even possible stake everything else family status self respect anything else sum
IMDB_0076,imdb,film,most unique love story ever seen directed beautifully perfect casting specially kiera knightley most attractive person movie adorable character undeniably great acting performances music relaxing great movie yet underrated must watch ending great layers where get diverted plot best part movie way bring back track romancing experience loving feature film unique story wonderfully acted characters powerful visuals warm piano tunes want good drama movie get romance drama
IMDB_0077,imdb,film,really wanted like movie even dragged husband along afternoon really mood disappointed pride prejudice resonates today think because most worthy girl gets best man most beautiful girl know rich powerful men love beautiful women canada prime minister trudeau used walk room pick most beautiful woman airhead talk night fantasy like because lizzy only tolerable mind superior makes perfect match darcy because like himself like darbyshire perfect balance animal energy civility hard being atistocrat wife see kennedy wife believe lizzy darcy make perfect couple knightley lizzie too beautiful too impetuous even rude both parents lizzie darcy disaster once hormones cooled down can see dancing naked rain permberly being locked wing darcy rest life like margaret trudeau free spirit beautiful wife trudeau lost under pressure dumbed down dialogue eek knightley does utter classic lines
IMDB_0078,imdb,film,looking forward adaption jane austen masterpiece bbc series absolutely perfect went reasonable pace episodes felt didn miss anything adaptation takes made austen work intriguing social study subject wrecks modernising portrays society like back century keira knightly does seemingly good job though lacks intelligence jennifer ehle women act bubbly allowed time example darcy sister meeting elizabeth worst scenes film stay true character predicament personality difficult adapt pride prejudice big screen roughly two hours say modest job however elopment lydia done way too quickly feel any remorse bennett family situation however feel film art direction casting quite well done whole pace tone film does match well surrounding environment can say jane austen saw sure pointing some things during screening
IMDB_0079,imdb,film,film watchable watched times see again great casting acting wonderful cinematography well done job bringing classic tale film
IMDB_0080,imdb,film,movie bad isn jane austen pride prejudice bridget jones isn same plot line characters different aim movie different book jane austen comments social etiquette pokes fun those too full self importance movie entirely falling love modern attitudes morals lizzie bennet movie smart socially adept elizabeth bennet book nor sister jane willing forget book film good fun let down some fairly wooden acting espeically matthew mcfadden sadly places some rather strange choices fashion caroline bennet wearing decor some houses fairly obvious matthew mcfadden hadn read book interpretation darcy odd much arrogant lost little boy closing scene rated par raining hadn noticed cheese four weddings funeral laugh right places good time watching
IMDB_0081,imdb,film,think love keira knightley lol really good always great love story sappy must see prefer version previous certain
IMDB_0082,imdb,film,someone doesn really like these kind olden day film truly surprised much enjoyed film storyline wow honestly looking back storyline bad blow away good together acting cinematography music makes heart warming film
IMDB_0083,imdb,film,fan original bbc drama thought poor cousin splendid bbc version only went because got free tickets national trust supplied access many buildings used shooting thought excellent adaptation indeed hard fit nuances classic novel two hours thought exceptionally well hard task thought nearly actors fine job kiera excelled expectations take notice previous comments matthew mcfadden role thought handled aplomb brenda donalds pairing inspired both revelled respective roles took wife see gave ten ten certainly wake romantic woken recommended
IMDB_0084,imdb,film,come movie without flaws doesn exist some minor ones too beyond thousand words reminder true delicacy love dream belief romantic love quite undertaking these days where spoiled having seen everything already another praise excellent choice music sometimes gently layered piano soundtrack someone humming playing different tune piano feel overused often nor replaces blows anything illustrates inner landscapes another array colours matching those photography fun
IMDB_0085,imdb,film,jane austen pride prejudice favorite books due fact crucial see worthy work side filmmakers think particular demonstrated perfectly mood characters saw real emotions feelings darcy actor greatly demonstrated darcy stiffness cold blooded mostly liked part told feelings elizabeth moment felt nervousness help eye play want talk actress played role elisabeth mother admired throughout film course know characteristics gooiest really cannot understand mother way acted daughters nevertheless actress played role perfectly fitted role believed thus think movie worth watching
IMDB_0086,imdb,film,adaptation jane austen classic simply gorgeous look spread over canvas beautiful late early century images colours mention lush shots mysterious countryside only way describe production design fabulous because however ground production values themselves such acting plot seem bit hindered grandness visuals whilst fine own right seem somewhat lame compared lush displays thus harming experience beautiful exterior almost destroying adequate interior needless say still recommended generally seems good effort probably enjoyed those like period pieces
IMDB_0087,imdb,film,love pride prejudice authentic genuine entertaining film adapted interesting classic novel great female author jane austen characters interesting female protagonist strong smart great trait protagonist recommend amazing masterpiece anyone wants give movie try
IMDB_0088,imdb,film,experience watching movie comparable watching moon landing least think because alive sure enjoyed moom landing much enjoyed movie
IMDB_0089,imdb,film,see pride prejudice most wretched boring miserable movie seen year keira knightley does look act part note chooses act chin every time gets emphatic sold lumber charismatic interesting man plays darcy many shots ever see someone stare candle foreground entire shot while having conversation blow scene change door slamming shut dull resounding crash directly camera may scream darcy boring collins boring bingley looks like woman mrs bennett funny bbc version merely irritating giggling horrid horrid giggling think good minutes movie comprised giggling another goes moving shots beautiful landscape while lizzie stares pensively distance offer especial warning anyone read novel doing themselves horrible disservice seeing movie before reading book watching delightful colin firth bbc version every imaginable way superior film sack sugary rubbish thank felt good get system please take advice your sakes
IMDB_0090,imdb,film,well known tale jane austen back early century society where only thing anybody seems think finding good suitor children mrs bennet busy five daughters stress lucky them five lizzie keira knightley good enough grasp own independence figure things herself can understand british lilt accompanying archaic repartee used throughout much film power luckily doesn hinder ability comprehend main story problem lies lighthearted banter picks mood between dramatic ambits some things may get lost translation gets point across matthew macfadyen does well famed darcy first see him screen cold idea man capable love any kind knightley chemistry grows characters does lizzie being middle class family darcy wealthy personage significance
IMDB_0091,imdb,film,exception tom hollander absurdly silly collins characterization every character flawless exception overly fluffy stuffy period pieces first act joe wright captured spirit jane austen classic novel astonishingly austen biting sarcastic yet delicate humour runs through vein film love most jane austen strong control over characters develops them throughout novel exquisitely can change reader perception them gracefully course biggest concern film doubted such thing can done screen convincingly daresay moggach screenplay managed pay justice characters development way never thought possible besides aforementioned nitpicks some other quibbles think lydia elopement turning point story film laid stress think same applied darcy revealing letters lizzy other think astonishing adaptation truly benefits being condensed think novel gets bit monotonous some point actors actresses perfect roles never thought say rosamund pike having seen gone girl first perfect most innocent persuasively ideal character jane bennet keira knightley delievered best performance career far
IMDB_0092,imdb,film,holy cow movie good haven seen while remember perfectly
IMDB_0093,imdb,film,fan novel say little trepidation went see enjoyable movie keira knightley superb elizabeth right mix liveliness impudence without losing sense propriety dear jane austen heart thought donald sutherland quite impressive accent convincing whole although slip bit once twice thought really carried off role bennett well adding strong edge him dame judi dench course scene stealer lady catherine bourgh never fails disappoint brenda blethyn truly brings mrs bennet alive female leads presented robust enjoyable characters disappointment lay male leads other bennet darcy instead being arrogant proud comes across bit wet frankly looks lost miserable most movie bingley seems almost silly number occasions difficult flesh characters novel like pride prejudice movie male characters shallow dimensional wickham almost invisible perhaps disappointing dialogue jane austen wrote some fabulous dialogue novel seems shame little used why used some great lines already
IMDB_0094,imdb,film,can tell beautiful funny heartbreaking version leaves aching see again again again distributors rather patronisingly imo decided give brits sure most intelligent yanks call hollywood ending much enjoy seeing deleted scenes part dvd glad our edit lucky enough see where joe keira both agreed version felt right even went trouble shooting ending see make hollywood work still satisfied hope too much info joe wright deborah moggach truly understood medium film opposed serial drama distilled wonderful story running over two hours richly textured book such way stuns belief know tons things left really don miss them joe said sad couldn afford cover any jane trip london doesn spoil story feels totally complete cinematography beautiful both colour texture point view intimacy close ups long lenses some shots immensely complicated make them look easy sure read much concentrating view elizabeth bennet eyes actually gives rise enormous humour observational often find costume drama personal intimate keira fan does lend herself character beautifully remind myself young still really does give performance shows experience maturity technique saying appears too old part matthew macfadyen wonderful way directed clever first third film lizzie dismissed him mind always focus wandering around background stealing glances turning away soon looks like might see him sure matthew dialogue condensed pages script way few actors able coveys pages few moves facial muscle something gait say per cent storyline communicated without words where matthew incredible leaves aching help him darcy vulnerable confused inadequate task unravelling emotions really does know himself such huge responsibilities takes seriously yet bewitched woman lacks experience cope sadness matthew eyes struggles work can next win over even contrive look five seconds heart wrenching way voice catches does chance talk enormous great man both stature standing seems tiny presence can finish without giving huge mention pitch perfect performance lot alliteration anxious anchorwoman name film tom hollander almost steals film uncontrollable shoulder shaking giggles scenes tell best bits real spoilers envy anyone looking forward seeing first time keep telling people reservations seeing film exactly funny immediately think mean unintentionally funny intentionally funny like regular costume drama tactile enveloping
IMDB_0095,imdb,film,understand fit lot content movie feel many characters developed mrs bennet tiresome portrayed book wickham seemed kind hardly deceitful lydia tolerable even lizzy wasn quick liked felt many lines delivered without reaction other actors scene mrs bennet made statement bennet started comeback before even finished statement movie rushed through important character building details yet took lengthy latitude unimportant details particularly nauseating moment lizzy sat swing circled around full minute lady catherine collins only truly convincing actors disappointed wished passion tension between actors give kiss end cruel after sitting through hours courtship enjoyed funny moments however scenery beautiful believable give
IMDB_0096,imdb,film,beautiful movie receive attention screen time deserved extremely limited release early november followed only slightly expanded release couple weeks later here phoenix arizona release short lived can now only seen few remaining screens own watch regularly version knew comparisons sorry film wins hands down chemistry between characters cinematography second none soundtrack awesome hunt high low here worth effort honestly believe prejudice pun intended here country films produced look phantom opera received here wish express adequately kudos people obviously worked hard film definitive answer question whether needed another version pride prejudice yes thousand times yes
IMDB_0097,imdb,film,austen speak can hope circumstances found myself during film nothing bring ill favour upon good opinion blue rinse brigade talk cinema your average teenage hoody cousin look dress pig least can threaten kids any filmmaker wants make great octogenarian chainsaw massacre get ticket stub turned plenty irritate film own account main curiosity seeing again whether possibly live favourite scenes beeb production liz bennet blistering refusal darcy proposal lady catherine bourg incendiary assault apple orchard former darcy opening words drowned thunderclaps let bother dialogue important austen production tempest inner feelings director baby latter let cut lady catherine classic punchline needs version curiously under populated use passing light shadow mirror reflections window blurrings suggests love waking dream anticipation uncertainty surprise darcy big scene occurs daybreak although austen said comedy manners love moral force
IMDB_0098,imdb,film,avid admirer jane austen long time lover pride prejudice really nervous keira knightly version turn read book dozens times seen version many new version definitely surprised expected want run theater instead enjoyed stayed through end course compare version completely unfair two hour film can cover everything six hour mini series can some events way happen changed sake keeping audience entertained biggest problem film presented modern interpretation took itself too seriously jane austen wit satirical view society lived didn come across instead film aimed modern sensibilities lost true essence austen say good summary want accurate portrayal turn version read book
IMDB_0099,imdb,film,think saying something bollywood bride prejudice stayed faithful source material hollywood version laughed bollywood version kholi priceless read book seen bbc version liked them nasty surprise going film friend however seen neither mildly amused film jane austen purist though even film goer dislikes historical inaccuracies painful sit through ugh script script biggest problem imagine actors wouldn fared half badly decent script perhaps penned somebody actually loved austen work travesties committed well forced endure such incredulous lines don dare judge lizzy leave alone once your lives only such lines far anything come jane austen eloquent pen can anyone honestly believe words like spilling mouth genteel young lady regency era usage modern colloquialisms many irritating ways screenwriter butchers book writer decided give characters lines book said completely different characters apparent purpose worse
IMDB_0100,imdb,film,love bbc version movie own watched over over skeptical new version pleasantly surprised find wonderful lead phenomenal well darcy too entirely different firth make version fresh brilliant filming spectacular breathtaking views english countryside well grit poorer folks homes barns livestock actors compliment each other well although goofy cousin better bbc version newer version actor quite odd strange although plays part well see movie won regret chick flick husband thought well worth ticket price
IMDB_0101,imdb,film,first time saw movie because roger ebert highly recommended loved characters photography since hadn read book little lost some story details red headed woman related darcy bingley etc immediately afterward purchased paperback read same weekend saying now get several times went back saw second time next weekend third weekend convinced adult daughter loved too can hardly wait dvd come keira knightley matthew macfayden splendid enough screen time two them opinion actually true book need movies like less profanity filled trash prevalent theaters now
IMDB_0102,imdb,film,first let say best movie seen long time looked some comments others left wonder movie get such low remarks granted read book seen earlier movie perhaps influenced either way some ways glad didn because going particular movie expectations film let say beautiful funny sweet definitely worth seeing honest say majority audience female perhaps few men audience ones see moved tears few scenes whats wrong men shedding few tears good them said please want entertained couple hours
IMDB_0103,imdb,film,bought myself pride prejudice staring keira knightley well disappointed cinematography astounding musical score great location shots breath taking actors beautiful look yes costumes well done realize bennett family lived country lease way wrong while some things well portrayed far regency society some things horribly wrong ruined movie several minutes while ranted wrong movie got nominations praise wazoo let down because love jane bbc miniseries production pride prejudice really spoiled realized new movie edited isn over hour miniseries yet story adaptation itself pretty good however dialog portions needed serious help sorry
IMDB_0104,imdb,film,really enjoyed movie like most austen interpretations moments cause wince classic ehle firth miniseries less half running time result entertaining plusses film better job show don say earlier versions main complaint garvie rintoul bbc version characters too often mouthed austen words visual portrayal instead film cut letter reading time low related above version drew sharp visual distinction between costly gentility cleanliness netherfield shabbiness bennets longbourne bennets cleaned nice needed didn live spotless splendor tendency move scenes dramatic settings like portico rainswept mausoleum both good bad film brought character father bit donald sutherland terrific judi densch lady catherine liked script compressed early action drew final resolution again opportunity donald sutherland kiera knightley lovely treat watch screen minuses unlike other films elizabeth shown only slightly competent piano making clear darcy only like liveliness mind interesting difference sure good bad
IMDB_0105,imdb,film,liked movie excessively almost elements great movie minus action suspense romance humor wit british accents cinematography beautiful movie excellently cast sometimes kiera knightly mouth gets bit annoying big teeth jutting chin delivers lines elizabeth bennett can forgive affectation love jane austen movies emma sense sensibility mansfield park etc far best yet movie inspired read book good movie mostly spot makes like movie even integrity highly recommend catch big screen can
IMDB_0106,imdb,film,yes definitely get impression lizzie darcy thinkers reason why confounded emotional responses pride prejudice version eloquently displays different personalities bennet sisters way position themselves mating purposes sure rosamund pike right choice jane really beautiful play ignorance beauty don think here keira performance bit mixed harm surely makes most authentic role judi dench absolutely superb lady catherine conveys little time difficulty young lizzie after commits darcy fabulous brenda donald work dream much tried parents laughed loud several times fine story well told
IMDB_0107,imdb,film,having seen bbc mini series shot years ago really hoping adaptation good better don get wrong mini series wonderful acting great cinematography hours long someone wants watch needs really interested switch off half way through story happy new adaptation managed capture flavour book without giving too much sure everyone complains scenes cut else supposed adapt novel without making hours long main points story although agree some wickham lydia story made point why such scandal clear successfully adapted hours means newcomers jane austen wonderful novel won bored tears end many people can handle much period once besides wonderful acting everyone part movie exquisitely shot especially liked shots where camera wanders around ball house made seem less like movie like intimate look life like needless say costumes wonderfully designed beautifully made thought dialogue stayed true book witty
IMDB_0108,imdb,film,course best adaptation jane austen novel watched couldn believe incredible job crew art direction amazing well adapted age xviii century keira knightley shown here best performance ever hope wins oscar other actors great job specialty mathew mcfyden jena malone screenplay absolutely perfect alike original book movie truly deserves every award nominated best movies ever made loved everything movie perfect believe even better emma thompson sense sensibility
IMDB_0109,imdb,film,pride prejudice beautiful movie absolutely better version best version seen far keira knightly elizabeth bennet incredible radiates simple beauty classy acting subtle confidence matthew macfayden darcy fell love him because looks even personality because portrayed love sick high class man honor absolutely phenomenal can watch movie fall love him kelly reilly simon woods bingleys face lit whenever took screen fantastic casting costumes scenery movie work art recommend anyone search well crafted love movie cheesy rip offs love story common today
IMDB_0110,imdb,film,absolutely love movie way better book greatest love story put movie great chick flick kiera knightley brings elizabeth bennet life awesome movie watched again again matthew macfadyen conveys darcy well exactly think jane austen thought him donald sutherland plays bennet incredibly funny lady catherine only needed black white hair passed another cruella devil mean offense judi dench played mean lady well other actors actresses marvelous job prospective rolls well get chance see movie don let opinion sued
IMDB_0111,imdb,film,music industry some records never covered say sung another artist because first earlier version too good many seen firth ehle version pride prejudice thought difficult version matched especially less half time maybe myself dare say prejudiced however can say read book here where film lacks consistently version excellent language turn phrase brought forth jane austen missing some phrases said order some said wrong character sake time some characters book missing version although diminish story some strange reason knightley version added character own truth hill why put some food table assume because time sub plots developed example wickhams true naturelydia flirtations hatred bennett family towards darcy having said above believe actors worked well material work dare say person read book seen version found film quite diverting
IMDB_0112,imdb,film,returned seeing say rarely seen film scale give ride exhilarating actually winded think actually experienced most romantic movie ever seen speaking romance full blown love sense used writing ecstatic praise film perfect cannot help myself seen jane austen film adaptations big fan many them particularly persuasion film tremendous because put moment living time those people sounds spaces colors light begin
IMDB_0113,imdb,film,devoted fan both book bbc adaptation went see new version feeling before trash actual belief good say pleasantly surprised despite personal dislike kiera knightly pull off good performance share audience elizabeth emotions jennifer ehrle perhaps went little too far brenda blethyn judi dench lovely dare say better bbc castings mrs bennet lay catherine jenna malonwas good though accent perfect menit poorer showing matthew macfaydon sadly disappointing loved him spooks hoping make convincing perhaps stick thrillers neither bingly nor wickham really managed capture part bingly especially came off too silly believable wickham looked far like orlando bloom really catch eye directing cinematography loved creative way camera used convey time passing significant devlopments people emotions worth seeing film sum ever going good version purists among two hours enough time austen justice some subtleties class emotion expanded make clearer happening why therefore accessible pride prejudice virgin bbc version like said purists
IMDB_0114,imdb,film,film first shot keira knightley elizabeth bennet wandering reading through field dawn thus invoking cinema developed address phenomenon strong minded rebellious female character period drama knew something make want kill myself joe wright seemed only read book under regrettable misapprehension filming fact jane austen subtle nuanced comedy manners conducted through sparkling delicate social interaction eighteenth century english drawing rooms sort certificate wuthering heights thus treated every scene between elizabeth darcy taking place outside apparent reason inappropriately rugged scenery often pouring rain mention jane austen particular passion sexual tension love different strategies negotiating stultification eighteenth century society completely ignored bennets house rambunctious chaotic place where everybody shouts once runs around
IMDB_0115,imdb,film,people please quit sniping movie isn true enough book doesn match miniseries certainly admirer miniseries film six hours tell story isn going same thing two hour film book never read think movie absolutely obligation loyal source material only strong movie can movie overly romantic passionate compared book perhaps romantic film superb knightley mesmerizing screen beauty life brings whole movie hope receives oscar nomination supporting players fantastic particularly sutherland whose final scene knightley warm happy scene can think while invoking similar scene denholm elliot helena bonham carter scene near end room view whole movie happiness happiness characters goal make care them happiness
IMDB_0116,imdb,film,thoroughly pleased version story moves along much quickly bbc jennifer ehle colin firth version while both excellent really enjoyed atmosphere class distinction much pronounced bbc version never feeling poverty displayed interestingly movie most comments covered previous posts only complaint lydia kitty much time screeching giggling masked dialogue particularly enjoyed brenda blethyn version mrs bennet understood motivation much better bbc seemed flittered loved matthew macfayden shy interpretation fitzwilliam darcy although truly loved colin firth interpretation rarely glimpse softer side stiff performance opinion believe matthew macfayden gave subtle yet provocative view multi faceted darcy dame judi dench always impeccable although keira knightly good lizzie don think ideal yet gave different view rather haughty interpretation jennifer ehle
IMDB_0117,imdb,film,still can believe impact movie left maybe reasons because such big fan jane austen novels believe only small part affection towards movie cast amazing locations beautiful atmosphere entire movie simply wonderful love way everything seems natural seems someone camera traveled back time shot things years ago although movie considered long only normal novel adaptation personally wished movie never end although romantic story classical chick flick strongly recommend movie simply everyone love
IMDB_0118,imdb,film,georgian england mrs bennet brenda blethyn raises five daughters jane rosamund pike elizabeth keira knightley mary talulah riley kitty carey mulligan lydia jena malone purpose getting married rich husband can support family upper class house hartfordshire inherited distant cousin bennet dies wealthy bachelor bingley best friend darcy arrive town spend summer mansion nearby property shy beautiful jane falls love bingley lizzie finds darcy snobbish proud man swears loathe him forever beginning wonderful love story cover dvd pride prejudice highlighted best film year dare say movie most delightful romances ever seen perfect movie every aspect story intense picturing period england history strong fight classes rules society people being categorized different categories trying climb upper classes through marriage screenplay well written shows period consistent way direction joe wright simply stunning long sequence ball most perfect ever seen movie top notch performance cast amazing
IMDB_0119,imdb,film,jane auston pride prejudice never favourite novel movie certainly marvellous make movie well read book quite difficult task producer director fulfill expectations reader other words film depict characters locations reader book expected them quiet task usually don see movies based great novels dramas generally depict something different concept character movie them movie gave features blurry concempt characters locations enhanced rather confirmed imagination characters nearlly every actor movies quite suitable character cinematography charming kiera brilliant character lizzy mathew convincing darcy though sometimes felt script bit sketchy know cannot bundle every detail novel movie minutes now thinking change opinion films based novel must see lovers classics give
IMDB_0120,imdb,film,start janeite read pride prejudice least half dozen times enjoyed every time may disqualification viewing movie because delightful isn really jane agree almost comments regarding casting acting highly praised combination edgy beauty intelligence make kiera knightly almost only choice elizabeth bennet sutherland blethyn mrs bennet superb both actually better austen originals sutherland suggests weariness remoteness despair father blethyn grounds vulgar eagerness mother real social economic hope despair three youngest sisters fill roles well being nearly insufferable screen real life bingley jane well portrayed amiable doofus
IMDB_0121,imdb,film,alright well seen some other people given really harsh reviews movie long going sit critically analyze whether everything perfectly historically accurate love movie read novel see some parts left damaging story line matthew macfadyen does great job playing darcy think really portrayed character correctly those movies time get end movie can help grinning went limb randomly bought movie because read novel worth every single penny definitely must see now favorite movies
IMDB_0122,imdb,film,admit seen bbc famous colin firth darcy wet shirt scene everyone seems rave respect went cinema fresh eyes perspective however read novel twice loved eyes film lot live insome respects pride prejudice excellent truly feel good film loved realism beauty captured breathtaking notably opening scenes where elizabeth stood cliff cape billowing around cinema became immersed story opposed ennui mansfield park another austen adaptation most part wright excellent job translating book big screen after can argue ball scene between elizabeth bennet darcy where intertwine others disappear isn wonderfully done some cast full justice characters such tom hollander collins brenda blethyn mrs bennet latter performance good inspired read novel third time really made role own such performances really make film however only give such glowing account two leads keira knightley mistake misinterpreted wit
IMDB_0123,imdb,film,admit skeptical movie turn book much rich material hours minutes demands lot adaptation cover essence story problems arise between people pre judge others jump conclusions proceed characterize everything comes later bad light tangled mess becomes great story watching emotional growth lead characters thought casting absolutely wonderful hooked colin firth since seeing series certain like macfadyen character much wrong task brought new dimension darcy proud man socially bit inept due taking huge burden early age keira knightly excellent lizzie bennet actually liked pairing knightly macfadyen better ehle firth although jennifer ehle excellent actress version appeared too old years old too matronly some dresses give credibility restrained passion story guess preferred youthful casting seemed like book music score outstanding version dance scenes opening assembly terrific highly recommend version addition your library course still watch hour bbc version want see entire story characters plus get refueled firth addition
IMDB_0124,imdb,film,greetings again darkness get ready guys theater filled fantastical women cinderella story always fascinated tortured probably accurate woman think handsome rich prince rescue them falling love glance begging them live giant castle much romantic efficient actually getting know someone said jane austen master creating love story dialog light years ahead time first lovers books must understand probably disappointed comparing book movie two hours short time cram details subtlety austen writing secondly casting key film surprises keira knightley selected amidst protests dedicates novel many know knightley breakout role bend like beckham few saw years domino couldn help surprised ability handle demanding role miss elizabeth bennett question eyes smile handle first half film effectiveness second half debated relative unknown actor least matthew macfadyen wins lottery casting darcy necessary ability stand tall smile fails bit romantic moments most women viewers swallowed hook even notice screen veterans brenda blethyn donald sutherland really brit fine paternal roles always nice see underused jena malone even cast slightly off center sister course actor spews venom fierceness dame judy densch sure joe wright selected director spot film does admirable job filming beauty countryside capturing pageantry parties those familiar times may bit surprised lack color clothes wright went accuracy screen film versions classical works always disappoint those seeking perfection
IMDB_0125,imdb,film,many including prominent professional critics commend adaptation pride prejudice realistic portrayal dirt unkempt clothes hair farm animals wallowing living room etc fact only historically unauthentic false jane austen such scenes squalor included novel contrary austen wrote passage elizabeth bennet sets long walk after rain storm visit ailing sister during soils hem skirt mud slight soiling results small amount embarrassment elizabeth tries let down outer garment hide great amount derision behind back two nasty female residents house visiting dirt shabbiness norm households like elizabeth time depicted unlikely little mud edge skirt attracted anyone notice rude commentary
IMDB_0126,imdb,film,low expectations movie after measure mini series however pleasantly surprised movie retains wit austen whilst brining story forward todays audience mcfadyen brought entirely different meaning character darcy making audience believe character trapped personality own feels must portray society knightly best ever seen sparkled youthful headstrong elizabeth inquisitive every look intelligent every word compared fantastic mini series adaptation beautifully acted directed entirely new refreshing fashion
IMDB_0127,imdb,film,thing can deny movie almost perfect cast brilliant acting put together make movie present movie watch keira knightley does deliver great performance much bargain feels really good finally able see really good romantic movie after hard nowadays directing cinematography bit strange every shot photography flames work fine dialogue beautiful casting brilliant think movie written really well pace movie quite soft charming throughout movie making great flow despite many characters seem great balance among them recommendation brilliant acting best romantic movie long while rating grade
IMDB_0128,imdb,film,jane austen classic novel young poor woman falls love rich man masterfully crafted best love stories hit cinema long time story crosses boundaries victorian england ever pertinent today society portrays relationships among different classes keira knightly gives finest performance career portraying strong willed elizabeth bennet outstanding performances resonate throughout film most notably matthew macfadyen donald sutherland brenda blethyn beautiful honest love story film making most breathtaking cinematography roman oshin lavish throughout continuous shots meticulously choreographed dialogue screenplay taken almost directly austen book fine representation era even musical score dario marianelli adds greatness moving comical love story finely directed joe wright year most delightful film
