review_id,platform,type,tokenized_text
WF_0401,watchapedia,film,묶이 관계
WF_0402,watchapedia,film,아빠 웃기 다앗 실체 토끼 일어나 촛불 마법사 남주 츤데레 정석 18 세기 쑥맥 정남 먹히 막내딸 꿀밤 푼수 드레스 춤추 보이 내내 두근두근 긴장감 고집불통 어울리 제목 완벽 영화 왠지 모르 생각나 고모 아들 넘보 무례 엄마 다아시 머리 예쁘 바람 머리 포스터 바람 머리
WF_0403,watchapedia,film,오프닝 나오 피아노 음악 영화 사랑 빠지 버리
WF_0404,watchapedia,film,제목 마음 인생 영화 별점 죄송 다아시 때문 영화 집중 감정 따라가 다아시 때문
WF_0405,watchapedia,film,감동
WF_0406,watchapedia,film,오만 편견 만나 순간 떠오르 태양
WF_0407,watchapedia,film,사랑 모든 아름답
WF_0408,watchapedia,film,새벽녁 만남 아버지 웃음 애칭 클래식 편안 낭만
WF_0409,watchapedia,film,압축 너무나 방대 소설
WF_0410,watchapedia,film,꽁냥꽁냥 고전 교본 시대 드라마 제인 오스틴
WF_0411,watchapedia,film,교훈
WF_0412,watchapedia,film,사랑 상대 상대 좋아하 다시 그녀 걸어오
WF_0413,watchapedia,film,몰입 방해 다아시 외모
WF_0414,watchapedia,film,엄마 영화 영화
WF_0415,watchapedia,film,영상 예쁘 마지막 아버지 나이틀리 엄청 사랑 스럽
WF_0416,watchapedia,film,다아시 오만 고백 제대로 계속 다시 고백 캐릭터 보이 이름 편견 단어 어울리 당차 지혜 가슴 저릿 설레 이야기
WF_0417,watchapedia,film,오만 편견 사로잡히
WF_0418,watchapedia,film,완전
WF_0419,watchapedia,film,엔딩 스윗 미세스 다아씨 ♥️
WF_0420,watchapedia,film,오만 편견 가득 영부인 엄마 답답 때문 그치만 영국 발음
WF_0421,watchapedia,film,카메라 답답하 나오 시대극 시대 떠올리 풍경 의상 사람 풍속 조화 이쁘 여배우 출연 가지 여자 얼굴 드라마 영화 스케일 대하 자각 전혀 화면 가득 채우 여배우 얼굴 계속 멀미 기분 나쁘 내용 답답 시대 시대 생각 이성 대하 철없 누이 짜증 엄마 짜증 저런 가족 화병 영화 나오 모든 인물 결혼 결혼 딸리 정도 생각 움직이 한심 지루 기분 더럽 요새 순정 만화 로맨스 영화 유효 소재 쓰이 최악 만남 계보 시대 건재 느끼
WF_0422,watchapedia,film,오만 사람 사랑 만들 편견 사람 사랑 못하 만들
WF_0423,watchapedia,film,상대 대하 생각 오만 편견 인정 행동 보이 상대 진실 마음 덕분 행동 보이 사랑 거부
WF_0424,watchapedia,film,리지 사랑 스럽 다이시 과묵 드러나 페이지 가지 몰입 떨어지
WF_0425,watchapedia,film,워킹 타이틀 작품 사랑 사랑 아버지 멋있
WF_0426,watchapedia,film,고스란히 살리 활자 감성 다아시 머리 멋있
WF_0427,watchapedia,film,다아시 서툴 감정 표현 어휘력 부족 불러오 간질간질 아슬아슬 사람 애간장 녹이 라운드 지르 버리 만들 자꾸 불쌍 엘리자베스 상상 엘리자베스 다아시 캐스팅 대하 아쉬움 마지막 새벽길 외투 흩날리 걸어오 다아시 감독 연출력 때문 배우 연기력 때문 기럭지 때문 멋있 모르 인정
WF_0428,watchapedia,film,영화 기법 더욱 선명 오만 편견 사랑 스럽 작품
WF_0429,watchapedia,film,최고 영화 연출 색감 미장 예쁘 여주도 영화 제목 이해
WF_0430,watchapedia,film,오만 편견 내려놓 사랑 결실
WF_0431,watchapedia,film,서로 오해 해소 드러나 요즘 다르 진중 사랑 멋있
WF_0432,watchapedia,film,축약 나쁘
WF_0433,watchapedia,film,제인 오스틴 여성 그대로 보이 휘둘리 그대로 여성 생각 오만 다아시 여동생 문틈 장면 제일 종종 나오 자연 흥분 가라앉히 만들 언쟁 화가 시원 흐르 영상 아름답
WF_0434,watchapedia,film,음악 영화
WF_0435,watchapedia,film,여자 예쁘 불편
WF_0436,watchapedia,film,사랑 깨닫
WF_0437,watchapedia,film,영화 이해 못하 머리
WF_0438,watchapedia,film,고전 고전
WF_0439,watchapedia,film,다아시 잘생기
WF_0440,watchapedia,film,고전 부담 스럽 영화 내용 진부 이야기 그런 이야기 인간 본질 고전 아무리 문명 발달 세상 변하 변하 고전 역사
WF_0441,watchapedia,film,아름답 클래식 명화 자연 오만 편견 얽히 설키 사랑 이야기
WF_0442,watchapedia,film,라이트 키이라 나이틀리 조합 언제나
WF_0443,watchapedia,film,처음 만나 머리 발끝 훑어보 동시 편견 생기 마디 일어나 버리 스타일 그런 사람 사람 만나 사랑 모든 완벽 사람 서른 사랑 엄마 잔소리
WF_0444,watchapedia,film,
WF_0445,watchapedia,film,오만 취하 사랑 못하 편견 빠지 사랑 못하 사랑 주위 사람 중요
WF_0446,watchapedia,film,사랑 때문
WF_0447,watchapedia,film,
WF_0448,watchapedia,film,솔직 프로포즈 멋지 나이틀리 쨔응
WF_0449,watchapedia,film,제인 오스틴 좋아하 이거 지루
WF_0450,watchapedia,film,나사 빠지 연출 영화 원작 발목 붙잡 원작 영화
WF_0451,watchapedia,film,사람 예단 오만 오해 만들 편견 사람 사랑 빠지 충분 편견 뒤집 무수 고민 빠지 버리 사랑 사랑
WF_0452,watchapedia,film,항상 오만 편견 의미 궁금 드디어
WF_0453,watchapedia,film,
WF_0454,watchapedia,film,영원히 침묵
WF_0455,watchapedia,film,나이틀리 눈부시 영화
WF_0456,watchapedia,film,원작 느낌 부족 오만 키이라 나이틀리 보이 편견
WF_0457,watchapedia,film,극찬 명작 못하 이유 아직 영화 모르 때문 생각 어리 왕자 바라보
WF_0458,watchapedia,film,사회 위치 막론 오만 편견 만연
WF_0459,watchapedia,film,노팅힐 남주여주 서로 사랑 빠지 장면 이해 영화 남주여주 사랑 빠지 장면 역시 이해 홍콩 한국 비행기
WF_0460,watchapedia,film,오만 남자 편견 여자 만나 라이브러리 오픈 공유 조심 스럽 과정 거치 실패 과정 중요
WF_0461,watchapedia,film,인생 최고 영화
WF_0462,watchapedia,film,오만 오만 편견 오만 감추 진주 놓치 무섭 다아시 오만 모르 그녀 공손
WF_0463,watchapedia,film,편견 사람 사랑 못하 오만 사람 사랑 만들 다시 명작
WF_0464,watchapedia,film,새롭 선사 영화 모든 순간 놀랍
WF_0465,watchapedia,film,라이트 최고 영화 생각 무도회 카메라 워킹 전율 자체 새벽 여명 걸어오 다아시 미장센 아름답 아름답
WF_0466,watchapedia,film,영화 드라마
WF_0467,watchapedia,film,여주 아쉽
WF_0468,watchapedia,film,나이틀리 아름답 발하 심하 정도 눈매
WF_0469,watchapedia,film,드라마 다아시 콜린 퍼스 유감
WF_0470,watchapedia,film,다아시 언제나
WF_0471,watchapedia,film,금수저 왕자 당돌 만남 여자 처음 오해 엇갈리 사람 방해 세력 왕자 진면목 발견 사랑 빠지 해피엔딩 클리셰 존재 클래식 느낌 남자 주인공 눈빛 연기
WF_0472,watchapedia,film,마지막 10 위하 견디
WF_0473,watchapedia,film,신데렐라 스토리 남자 대단 존재 현실감 설레이 감정
WF_0474,watchapedia,film,티격태격 내내 가슴 돌맹이 답답 콩닥콩닥 마지막 두근거리 엘리자베스 아버지 모습 아빠 겹치 보이 마법
WF_0475,watchapedia,film,우아 아름답 영상 풍경 공감 이해 캐릭터 로맨스
WF_0476,watchapedia,film,순정 만화 문학 가지 감정 그대로 묻어나
WF_0477,watchapedia,film,마디 연기
WF_0478,watchapedia,film,오만 대하 편견 깨지 순간 찾아오 극심 미스터 다아시
WF_0479,watchapedia,film,아름답 아름답 아름답
WF_0480,watchapedia,film,사랑 사치 사람 샬롯 슬프
WF_0481,watchapedia,film,츤데레 로맨스
WF_0482,watchapedia,film,음악 황홀 배경 아름답 사랑 예쁘 우정 멋지 엄마 아빠 영화 사람 생각
WF_0483,watchapedia,film,영화 나이틀리 사랑
WF_0484,watchapedia,film,인간 인간 가지 가지 오만 편견
WF_0485,watchapedia,film,주인공 여성 감성 아름답 담아내 라이트 감독 데뷔작
WF_0486,watchapedia,film,인생 영화 웅장 아름답 배경 부드럽 선율 영화 오랜만 다시 멋있 로맨틱하
WF_0487,watchapedia,film,좋아하 아끼 영화
WF_0488,watchapedia,film,신선 예상 드라마 문태옥
WF_0489,watchapedia,film,라이트 영화 만들
WF_0490,watchapedia,film,나이틀리 처음 사랑 스럽 보이
WF_0491,watchapedia,film,개인 드라마 구성 재밌
WF_0492,watchapedia,film,콜린 퍼스 다아시
WF_0493,watchapedia,film,남자 금서 원작 만들 영화
WF_0494,watchapedia,film,아름답
WF_0495,watchapedia,film,영화 반하 영화 감성 풍부
WF_0496,watchapedia,film,오만 그녀 편견 만들 편견 부수
WF_0497,watchapedia,film,한창 감수 풍부 중학 시절 10 대사 외우 영어 자막 일본어 자막 자막 버전 감독판 여튼
WF_0498,watchapedia,film,오만 편견 고전 로맨스 창작 제인 오스틴 무한 사랑 감사
WF_0499,watchapedia,film,인생 영화
WF_0500,watchapedia,film,제인 오스틴 본격 빠지 입구 영화
WF_0501,watchapedia,film,고백 장면 프로포즈 장면 실신 마지막 엔딩 쥬금 진정 아아아
WF_0502,watchapedia,film,영화 배우 연기 배경 모든 조화 러닝 타임 내내 아름답 뇌리 박히 가을 바람 여지없이 떠오르 베스트 영화
WF_0503,watchapedia,film,거리 대사 멋지 영국 발음 승화
WF_0504,watchapedia,film,색감 분위기 연출 대사 등장 인물 섬세 연기 오만 사람 사랑 편견 사람 사랑 못하
WF_0505,watchapedia,film,여주인공 오만 편견 없이 영화
WF_0506,watchapedia,film,섬세 감정 표현 덩달 설레이 마차 내리 떨리 쫘악 다시 빗속 청혼 다시 새벽 안갯속 고백 다시
WF_0507,watchapedia,film,위킹타이틀 고전 다르
WF_0508,watchapedia,film,원작 만들 영화
WF_0509,watchapedia,film,오만 편견 이야기
WF_0510,watchapedia,film,우울 우울 영화 순위 영화 아름답 영국 시골 풍경 적막 보이 유머 살인 들리 낭만 해피앤딩 냉혹 현실 깨우치
WF_0511,watchapedia,film,아름답 화면 감정
WF_0512,watchapedia,film,시대 화려 영상미 환경 걸맞 주인공 연기 대사 소화력 애틋 남기
WF_0513,watchapedia,film,풍경 아름답 우울 평온 풍경 기억
WF_0514,watchapedia,film,낭만 배경 이쁘 영화 오만 그녀 편견
WF_0515,watchapedia,film,배경 아름답 배우 연기 훌륭 개인 엔딩 아쉽 여운 엔딩
WF_0516,watchapedia,film,오만 바라보 편견 가지 바라보 풀이
WF_0517,watchapedia,film,영화 옮기 항상 아쉬움 애정 작품 더욱
WF_0518,watchapedia,film,라이트 시작
WF_0519,watchapedia,film,반쪽
WF_0520,watchapedia,film,아름답 영화 처음 다아시 리지 가지 사랑 대하 오만 편견 지금 가지 미소 만들 영화
WF_0521,watchapedia,film,미스 캐스팅 생각 정도 남녀 주인공 녹아들 못하 느낌 고전 로맨틱 매력
WF_0522,watchapedia,film,다아시 캐스팅 빠지 슬렁슬렁 시나리오 빠지
WF_0523,watchapedia,film,남녀 미묘 심리 표현 호흡 이야기 모든 사건 배경 19 세기 유럽 사회 모순 자연스레 드러내 내용 준수 옮기
WF_0524,watchapedia,film,고집 불통
WF_0525,watchapedia,film,고전 고전
WF_0526,watchapedia,film,오만 편견 서로 사람 오만 내려놓 편견 깨부수
WF_0527,watchapedia,film,영화 10 대사 하나하나 소중
WF_0528,watchapedia,film,클래식 뻔하 몰입 영화
WF_0529,watchapedia,film,오만 멀어지 편견
WF_0530,watchapedia,film,재밌 고전 로맨스 클리셰 이유
WF_0531,watchapedia,film,가족 남미 공감 어렵 불구 나이틀리 너무나 매력
WF_0532,watchapedia,film,노을 영화 2023.01.05
WF_0533,watchapedia,film,제대로 바라보 편견 오만 모든 초월 사랑
WF_0534,watchapedia,film,낭만 자체 어렵 없이 끌리 사랑
WF_0535,watchapedia,film,더치 페이스
WF_0536,watchapedia,film,편견 오만 사랑 통하 동화 일부분
WF_0537,watchapedia,film,디스 이즈 마이 로만 파이어
WF_0538,watchapedia,film,다시 츠직츠
WF_0539,watchapedia,film,단절 우아
WF_0540,watchapedia,film,오만 고백 장면
WF_0541,watchapedia,film,혐관로맨스 재밌 잘생기 보이 매직 생각 티격태격 고백 과정 간결 거시 의문 아무렴 사랑 진솔 바보 감정 위하 사이 간격 사랑 깨닫 순간 문장 정의 정확 인물 감정 이해 위하
WF_0542,watchapedia,film,장면 인물 마음 시대 낭만 탁월 묘사 그런 압도 비주얼 인하 퇴색 무어
WF_0543,watchapedia,film,좋아하 소설 원작 감정 80 휘발 사라지 아쉽
WF_0544,watchapedia,film,여운 가시
WF_0545,watchapedia,film,로맨스 원조 맛집
WF_0546,watchapedia,film,사랑 겸손
WF_0547,watchapedia,film,실사
WF_0548,watchapedia,film,서로 많이 사랑 오해 생기
WF_0549,watchapedia,film,클래식 일종 코미디
WF_0550,watchapedia,film,일요일 진주 특별 여신 가장 기쁘 완벽 정도 행복 다아시 부인 부르
WF_0551,watchapedia,film,
WF_0552,watchapedia,film,언제나 팔리
WF_0553,watchapedia,film,설레
WF_0554,watchapedia,film,지금 여자 환상 한국 드라마 자주 전개 스토리 인물 감정 이해 생각 영화
WF_0555,watchapedia,film,온유 겸손
WF_0556,watchapedia,film,원래 사랑 첫인상 별로
WF_0557,watchapedia,film,다이시
WF_0558,watchapedia,film,마지막 때문 잊어버리
WF_0559,watchapedia,film,오만 편견 차이
WF_0560,watchapedia,film,예상 결말 허용 순간
WF_0561,watchapedia,film,영원 첫사랑 다아시
WF_0562,watchapedia,film,남자 오만이 ❤️ 여자 편견 결혼
WF_0563,watchapedia,film,오만 가득 남자 오만 버리 편견 가득 여자 편견 버리 사랑 인하 바뀌
WF_0564,watchapedia,film,상남자
WF_0565,watchapedia,film,어리 인상 고전 명작 소설 영화 분위기 아름답 영국 특유 몽글몽글 고풍 그런 분위기 미술 덕분 장면 하나하나 작품 연출 노고 많이 드러나 카메라 워크 타이밍 미챴 특히나 무도회 테이크 여러 인물 얽히 복잡 관계 감정 드러내 그거 맞추 촬영 힘들
WF_0566,watchapedia,film,자매 나오 영화 왤캐
WF_0567,watchapedia,film,최고 장면 마차 다아시 리지 에스코트
WF_0568,watchapedia,film,작품
WF_0569,watchapedia,film,영화 일시 정지 수채화 작품
WF_0570,watchapedia,film,다아시 머리카락 보이
WF_0571,watchapedia,film,싸가지 클리셰 정점 개인 좋아하 소설 아름답 영상미 빠지 만들
WF_0572,watchapedia,film,틀리 무늬 없이 깔끔 무어 편안
WF_0573,watchapedia,film,다아시 그리 다운 편견
WF_0574,watchapedia,film,그런 불구 사랑
WF_0575,watchapedia,film,클래시컬 로맨스 정수
WF_0576,watchapedia,film,로맨스 영화
WF_0577,watchapedia,film,쫑알쫑알 얘기 재밌 인물 심리 생각 연출
WF_0578,watchapedia,film,남자 주인공 머리숱 자꾸 신경 쓰이 명작 명작
WF_0579,watchapedia,film,고전 갇히 사랑 스럽 영화 2023.06.10.
WF_0580,watchapedia,film,오만 편견 가득 오만 편견 사랑
WF_0581,watchapedia,film,시선 따라가 마음 궤도 그리 나가 오만과 편견 주로 이야기 다루 오만 사랑 못하 편견 사랑 만들 서로 그대로 마주 사랑 강조 주제 연출 이야기 스킨십 없이 눈빛 손끝 사랑 충분히 서술 영화 본인 인식 못하 상대 의식 어느새 스며들 버리 사랑 경험 추천
WF_0582,watchapedia,film,다아시 빠지 허우적 보이 모든 장면 걸치 나오 인물 깨알 연기 무도회 장면 리즈 덕분 모든 캐릭터 생생 묘사 존재 인물 느끼 다아시 처음 리즈 신경 곤두 보이 디테일 미치 고백 장면 연기 고백 장면 어떠 스킨쉽 아찔 눈빛 표정 야릇 눈빛
WF_0583,watchapedia,film,최고 멜로
WF_0584,watchapedia,film,그것 사람 일상 모습 그런 모습 사랑 스럽 담기 자만 선입견 국한 모습 일부 순간 그런 모습 다소간 유사 상이 방식 어긋나 그런 사랑 그것 사랑 스럽 바라보 사랑 그것 보완 다듬 정제 건강 주관 상식 합리 기본 표준 당연 사실 방향 그것 자만 선입견 오만 편견 독선 아집 성의 관심 기울이 마찬가지 온당 사실 방향 정체 온전 지각 감상 사랑 일상 대하 성숙 노련 감성 인상 정연 호응 감상 태도 보다 완연하 내용 귀결 갖추 모든 일상 부족 보다 넉넉 태도 귀엽 부드럽 대우 마음 다르 사랑 사람 오만 제법 괜찮 괄시 온당 누리 못하 선입견 속단 사실 정상 오해 그르치 모든 관점 견해 언제나 부당 합리 일상 유효 경우 보다 일반 지긋 시선 태도 통찰 보이 어긋나 판단 귀결 그런 종류 양상 사람 일상 불협 불화 기원 경우 사랑 미숙 모습 사랑 엇나가 만들 경우 사랑 성숙 태도 어긋나 정렬 사랑 귀결 일정 주관 일종 상식 선입견 정도 일상 편향 망설이 방황 마찬가지 겸허 깨달음 반성 반영 성의 개선 성실 지향 성질 방향 개별 상이 근원 발원 사랑 부분 기원 통속 허영 스럽 성격 종류 현실 인식 일상 영역 완전히 의미 그것 일상 영위 차원 참작 필요 현실 감각 지식 따름 본질 관계 기준 지향점 그런 사실 적절 지각 담백하 아름답 삼삼 자연 스럽 가지 감상 지나 소회
WF_0585,watchapedia,film,원작 영화 원작 워낙 방대하 영화 내용 위하 고군분투 흔적 느끼 영상미 나이틀리 다아시 아직 이해 우수 눈빛 근데 확실히 템포 빠르 원작 사람 영화 이해 느끼 나이틀리 최고
WF_0586,watchapedia,film,오만 편견 무장 동물 인간상 도괴
WF_0587,watchapedia,film,허영 사카즘 커지
WF_0588,watchapedia,film,만남
WF_0589,watchapedia,film,처음 엇갈리 서서히 상대 향하 사랑 주인공 재미 확실히 서양 로맨스 장르 18 세기 영국 재밌
WF_0590,watchapedia,film,답답 미스터 다아시 별로 생기
WF_0591,watchapedia,film,
WF_0592,watchapedia,film,오만 그녀 편견 사라지 사랑 완성
WF_0593,watchapedia,film,절제 미덕 고귀 성품 우아 잣대 완벽
WF_0594,watchapedia,film,미장센 음악
WF_0595,watchapedia,film,화려 미장센 아름답 배경 돋보이 작품
WF_0596,watchapedia,film,남자 오만 여자 편견
WF_0597,watchapedia,film,즐겁 전경 디테일 영화 로맨스
WF_0598,watchapedia,film,이거 엄마 인생 영화 대체
WF_0599,watchapedia,film,오만 사람 사랑 만들 편견 사람 사랑 못하 만들
WF_0600,watchapedia,film,아름답 방식 모든 판단 반성 선물 답답 나른 마무리 내내 눈부시 나이틀리
WF_0601,watchapedia,film,슈만
WF_0602,watchapedia,film,아쉽
WF_0603,watchapedia,film,따듯하 로맨스 영화 후회 작품
WF_0604,watchapedia,film,부드럽 섬세 매력 피아노 선율 미장센 어우러지 훌륭 꾸준히 즐기 영화 제인 오스틴 흥미 이야기 관하 시대 초월 감각 소유자 꺼리 사람 빠져나가 방법
WF_0605,watchapedia,film,영화 모든 장면
WF_0606,watchapedia,film,사랑
WF_0607,watchapedia,film,오만 편견 사랑 사라지 감정 따라가 친절 스토리
WF_0608,watchapedia,film,8.7
WF_0609,watchapedia,film,먼저 급하 정신 감정 이입 재밌 영화 특성 어쩌 배우 풍정 재미 무도회 느낌 뿜뿜 영화 그립 추천
WF_0610,watchapedia,film,이토록 무지 존재
WF_0611,watchapedia,film,영화 제일 좋아하
WF_0612,watchapedia,film,계급 미묘 경계선 대놓고 계급 차이 21 세기 심심찮 폭풍우 엘리자베스 외침 현대인 받아들이 호기심 자극
WF_0613,watchapedia,film,당당 주관 뚜렷 리지 줏대 시비 좋아하 여자 보이 연출 문제 배우 문제 연극
WF_0614,watchapedia,film,혐관 맛집
WF_0615,watchapedia,film,사랑 서툴
WF_0616,watchapedia,film,제목 옛날 여자 힘들 나이틀리
WF_0617,watchapedia,film,석세션 다행 거꾸로 배신감 느끼
WF_0618,watchapedia,film,내내 신경 쓰이 여주인공 그녀 가족 이야기 주인공 머리 스타일
WF_0619,watchapedia,film,사랑 대하 오만 사람 편견 가지 오해
WF_0620,watchapedia,film,클래식 영원히 사랑
WF_0621,watchapedia,film,잠결 피아노 소리 지저귀 새소리 모든 장면 시절 감성 사랑 빠지 남자 눈빛 손짓 간절 사랑 눈치 여자 흔들리 눈빛 1000
WF_0622,watchapedia,film,오만 반하 그녀 편견 사랑 독약
WF_0623,watchapedia,film,클래식
WF_0624,watchapedia,film,자식 남자 시집 보내 인생 지향 신경 쇠약 엄마 진심 어리 행복 바라 지지 아빠 저런 엄마 저런 남편 만나 다짐
WF_0625,watchapedia,film,미장센 다시
WF_0626,watchapedia,film,가장 좋아하 소설
WF_0627,watchapedia,film,아버지 눈물 명장면
WF_0628,watchapedia,film,원작 상상 아름답 구현 영상 감격 스럽
WF_0629,watchapedia,film,다이시 엘리자벳 오만 편견 제목 제목 영화
WF_0630,watchapedia,film,상상 그대로 담기 느낌
WF_0631,watchapedia,film,주기 설레 영화
WF_0632,watchapedia,film,원작 소설 리지 쓸쓸 당당 생각 너무너무 표현 고맙 영화 중간중간 끊기 간질간질 로맨스
WF_0633,watchapedia,film,주인공 전달 가르치 배우 연기 아름답
WF_0634,watchapedia,film,사랑이란
WF_0635,watchapedia,film,자강두천 배틀연애
WF_0636,watchapedia,film,두근두근
WF_0637,watchapedia,film,오만과 편견 2005 개봉 영국 로맨스 영화 제인 오스틴 동명 소설 원작
WF_0638,watchapedia,film,주기 영화 한두 클래식 소설 이토록 구현 영화 주연 배우 연기 라이트 감독 연출 발하 카메라 통하 담아내 캐릭터 관점 시선 소름 지나가 파티 장면 다아시 제인 시선 주목 모르 빙의 감정 느끼 음악 카메라 영화 요소 활용 표현 섬세 감탄 새롭 로맨스 소설 영화 클래식 아름답 낭만 취하 넷플릭스 자막 번역 대충
WF_0639,watchapedia,film,귀엽
WF_0640,watchapedia,film,역시 여성 상속 버지니아 울프 시대
WF_0641,watchapedia,film,편견 사람 사랑 못하 오만 사람 사랑 만들
WF_0642,watchapedia,film,사실
WF_0643,watchapedia,film,영화 엘리자베스 처음 인물 성격 집안 다아시 스미 다아시 장면 설레
WF_0644,watchapedia,film,낭만
WF_0645,watchapedia,film,아무리 유명 고전 영상 대중 다가서 이유 보이 영화 영화 열광 소설 관심 보이 소설 완전히 미치 버리 미래 독자
WF_0646,watchapedia,film,내내 문학 작품 느낌
WF_0647,watchapedia,film,스토리 짝짓기 프로그램 연출 고풍 스럽 르네상스 시대
WF_0648,watchapedia,film,키스 담백 사랑 스럽
WF_0649,watchapedia,film,
WF_0650,watchapedia,film,설레
WF_0651,watchapedia,film,오만 편견 다루 영화 어쩜 이리 차분 서정 마지막 아버지 함박 웃음 못하
WF_0652,watchapedia,film,2005 년도
WF_0653,watchapedia,film,키이라 나이틀리 로판 영상 화보집
WF_0654,watchapedia,film,나이틀릿 연기 너무너무 귀엽 이틀 항상 소년 얼굴 장난 스럽 표정 보이 캐릭터 굉장히 분위기 담아내 영화 내내 유명 이야기 단조 스토리 여러 장면 다양 배경 지루 없이 재밌
WF_0655,watchapedia,film,어쩌면 가장 문제
WF_0656,watchapedia,film,사랑 절제 가장 섹시
WF_0657,watchapedia,film,영국식 발음 슬프 보이 다아시 눈빛 제목 의미 엘리자베스 아버지 느끼 진정 사랑 괜히 뭉클 벅차
WF_0658,watchapedia,film,어쩜 한순간 사랑 시대 수명 사랑 사람 결혼 생각 키이라 나이틀리 매력 영화 장면 사랑 스럽 느낌 다아시 분위기 긴장 설레이 느낌 당시 설레이
WF_0659,watchapedia,film,사랑 순수
WF_0660,watchapedia,film,사랑 사랑 사랑
WF_0661,watchapedia,film,세상 모든 할리퀸 종착점
WF_0662,watchapedia,film,분명 영화 2007 이전 기록 베넷 가족 대하 공감 수치 느끼 장면 다아시 캐릭터 위하 장치 들리 틀리 사람 그만큼 정직 우직 사람 이해 빗속 고백 싸움 장면 얼빡 별로
WF_0663,watchapedia,film,리지 어울리 배우 첫째 예쁘 원작 충실 감독 고증 때문 배우 기용 고민
WF_0664,watchapedia,film,2005 년도 재밌 자극 영화 이제 구영화 미치 재밌
WF_0665,watchapedia,film,사랑 대하 로망 실현
WF_0666,watchapedia,film,오만 편견 제목 모든 내용 담기
WF_0667,watchapedia,film,나이틀리 사랑 영화
WF_0668,watchapedia,film,키이라 결혼
WF_0669,watchapedia,film,오만 내려놓 비로서 보이 솔직
WF_0670,watchapedia,film,오만 편견
WF_0671,watchapedia,film,깔끔 명작 살리
WF_0672,watchapedia,film,로맨스디만 키스 맛있 포인트
WF_0673,watchapedia,film,생각 옛날 영화 나이틀리 얘기 저스트 로맨스 고전 배경 더더욱 올해 특수 선택 영화 의무감 완주 만화 러프 생각나
WF_0674,watchapedia,film,사랑 속수무책 고백 토하
WF_0675,watchapedia,film,매직 아워 하루 마법 일어나
WF_0676,watchapedia,film,서정 아름답 영화
WF_0677,watchapedia,film,로맨스 원형
WF_0678,watchapedia,film,영원 클래식 평화 사랑 스럽
WF_0679,watchapedia,film,소설 펼쳐지 경험 고상 유머러스 사랑 스럽 리즈 절벽 장면 최애 명장면 음악 아름답
WF_0680,watchapedia,film,다아시 돌리 매튜
WF_0681,watchapedia,film,편견 오만
WF_0682,watchapedia,film,마차 오르 엘리자베스 도와주 아무렇 뒤돌아서 긴장 오른쪽 손가락 다아시 원픽 장면 다아시 신경 보이 깔끔 장면 모든 녹이 버리
WF_0683,watchapedia,film,수채화 마음 편안 영화 배경 음악 배우 눈빛 따뜻
WF_0684,watchapedia,film,이쁘
WF_0685,watchapedia,film,부시 제맛
WF_0686,watchapedia,film,
WF_0687,watchapedia,film,다아시 잘생기
WF_0688,watchapedia,film,다아시 부인 부르 기쁨 넘치 흐르 주체
WF_0689,watchapedia,film,최고 사랑 영화
WF_0690,watchapedia,film,
WF_0691,watchapedia,film,오만 편견 사실 생각 더욱 사람 배우 정도 영향력 행사 영화 나이틀리 많이 놀라 이전 그런 느낌
WF_0692,watchapedia,film,끝내 잘생기 보이 다아시
WF_0693,watchapedia,film,나이틀리 미모
WF_0694,watchapedia,film,영화 자체 분명 잔잔 평화 자극 맛보 자꾸 끌리 영화 원래 로맨스 모든 장르 제일 자극
WF_0695,watchapedia,film,진부 스토리 뻔하 보이 완성도 영상미 음악 일품 점점 멋있 보이 매직
WF_0696,watchapedia,film,고백 장면 영화
WF_0697,watchapedia,film,주관 뚜렷 당돌 리지 멋지 느끼
WF_0698,watchapedia,film,오만 편견 난무 시대 눈물 웃음 보이
WF_0699,watchapedia,film,이르 아침 그녀 향하 성큼성큼 걸어오 발걸음 잊히 발견 내쉬 엘리자베스 한숨 모든 설명
WF_0700,watchapedia,film,고등학교 제인 오스틴 빠지 엄밀히 영화 나이틀리 반하 모르 영화 나오 모든 인물 대사 마디 시대 의상 배경 분위기 취하 영화 모든 요소 사랑 한동안 인생 영화 오만 편견 당시 원작 소설 제인오스틴 향수 일으키 영화
WF_0701,watchapedia,film,오만 편견 의하 가리 사랑 이야기
WF_0702,watchapedia,film,사랑 방해 오만 편견 사랑 이루 두근거리
WF_0703,watchapedia,film,처음 원작 대하 애정 영화 그리 감흥 10 지나 다시 훌륭 창작품 제작 시기 걸맞 세련 연출 아름답 영상미 감정 따라가 훌륭 작품 나이틀리 연기 언제나 놀랍 정도 섬세 표정 연기 우아 장난 가득 말투 최고
WF_0704,watchapedia,film,내면
WF_0705,watchapedia,film,고전 사랑 이유 과거 통하 현재 관통 2022 처음 영화 만나
WF_0706,watchapedia,film,소설 영화
WF_0707,watchapedia,film,엘리자베스 예쁘 나오 이야기 예상 영화 그것 매력 다아시 장면 귀요미 장면 귀엽 간지럽
WF_0708,watchapedia,film,편견 무너지 순간 기다리
WF_0709,watchapedia,film,오만 편견 사랑 방해
WF_0710,watchapedia,film,엉키 그네 풀리 마주치 사랑
WF_0711,watchapedia,film,오만 사람 사랑 만들 편견 사람 사랑 만들 오만 편견 가득 이제 비겁
WF_0712,watchapedia,film,섬세 감정 제발 키스 외치 발견
WF_0713,watchapedia,film,상대 대하 오만 상대 향하 편견 존재
